Date,01-1-2021
Version,6.1
Patient Name, forTesting
Patient ID, ENVA
Sex,Male
Age,5-year-old
Weight,140
Height,0.000000
Procedure,"suprise"
Sampling Rate,5
Equipment,AS3 S5 Datex (Com)
,,11,12,13,14,16,17,18,41,62,61,63,69,68,70,72,71,82,83,84,85,86,87,C6,C7,C8,C9,88,CA,CC,CD,CE,CF,D0,D1,D2,101,104,105,10D,10E
Time,,IP1_S,IP1_D,IP1_M,IP1PR,IP2_S,IP2_D,IP2_M,T1,CO2_Insp,CO2_Exp,CO2 RR,O2_Insp,O2_Exp,AA  LB,AA_Insp,AA_Exp,PPeak,Peep,PPlat,TV_Insp,TV_Exp,Compli,ipeep,pmean,raw,MinV_Insp,MinV_Exp,epeep,I:E,Inp_T,Exp_T,S_comp,Spplat,peepe,peepi,~ECG1,~INVP1,~INVP2,~AWP,~Flow
,,mmHg  ,mmHg  ,mmHg  ,/min  ,mmHg  ,mmHg  ,mmHg  ,C     ,%     ,%     ,%     ,%     ,%     ,      ,%     ,%     ,cmH2O ,cmH2O ,cmH2o ,ml    ,ml    ,cmH20 ,cmH2o ,cmH2o ,cmH2o ,L/min ,L/min ,cmH2o ,      ,S     ,S     ,ml/cmH,ml/cmH,ml/cmH,ml/cmH,10uV  ,mmHg  ,mmHg  ,cmH2O ,L/min 
15:02:46,,102.77,69.50,81.89,33.00,,,,,0.47,5.37,8.00,47.66,40.99,4.00,1.74,1.35,21.80,6.20,21.60,1972.70,,,0.10,10.40,0.04,21.68,10.41,6.10,315.00,1.79,5.64,,,,,300.00,300.00,300.00,300.00,300.00
15:02:51,,103.32,69.26,81.68,33.00,,,,,0.48,5.39,8.00,47.70,40.94,4.00,1.74,1.35,21.80,6.20,21.60,1972.70,,,0.10,10.40,0.04,21.68,10.41,6.10,315.00,1.79,5.64,,,,,300.00,300.00,300.00,300.00,300.00
15:02:56,,103.32,68.32,81.59,33.00,,,,,0.47,5.36,8.00,47.62,41.05,4.00,1.73,1.36,21.70,6.50,21.50,1986.10,,,0.10,10.30,0.13,21.68,10.41,6.40,312.00,1.80,5.62,,,,,300.00,300.00,300.00,300.00,300.00
15:03:01,,102.12,69.41,81.11,33.00,,,,,0.47,5.36,8.00,47.62,41.05,4.00,1.73,1.36,22.00,6.60,21.90,1972.90,,,0.20,10.50,0.04,21.68,10.41,6.40,315.00,1.80,5.67,,,,,300.00,300.00,300.00,300.00,300.00
15:03:06,,101.67,68.24,80.21,33.00,,,,,0.45,5.32,8.00,47.74,40.94,4.00,1.74,1.36,22.00,6.60,21.90,1972.90,,,0.20,10.50,0.04,21.68,10.41,6.40,315.00,1.80,5.67,,,,,300.00,300.00,300.00,300.00,300.00
15:03:11,,102.50,68.21,81.03,33.00,,,,,0.44,5.33,8.00,47.80,41.02,4.00,1.75,1.35,21.40,6.70,21.20,1903.90,,,0.20,10.20,0.05,21.68,10.41,6.50,319.00,1.77,5.66,,,,,300.00,300.00,300.00,300.00,300.00
15:03:16,,102.37,68.77,80.72,33.00,,,,,0.44,5.33,8.00,47.80,41.02,4.00,1.75,1.35,21.90,6.70,21.70,1969.70,,,0.10,10.40,0.05,21.68,10.41,6.60,314.00,1.79,5.63,,,,,300.00,300.00,300.00,300.00,300.00
15:03:21,,102.16,69.11,80.79,35.00,,,,,0.45,5.35,8.00,47.72,41.11,4.00,1.73,1.37,21.90,6.70,21.70,1969.70,,,0.10,10.40,0.05,21.68,10.41,6.60,314.00,1.79,5.63,,,,,300.00,300.00,300.00,300.00,300.00
15:03:26,,103.21,69.26,82.51,34.00,,,,,0.43,5.37,8.00,47.72,41.03,4.00,1.74,1.36,22.00,6.80,21.90,1954.90,,,0.00,10.50,0.12,21.68,10.41,6.80,317.00,1.79,5.68,,,,,300.00,300.00,300.00,300.00,300.00
15:03:31,,102.95,69.41,81.99,34.00,,,,,0.43,5.37,8.00,47.72,41.03,4.00,1.74,1.36,22.20,6.30,21.90,1984.10,,,0.10,10.60,0.13,21.68,10.41,6.20,313.00,1.79,5.61,,,,,300.00,300.00,300.00,300.00,300.00
15:03:36,,102.43,68.47,81.15,34.00,,,,,0.43,5.37,8.00,47.78,41.21,4.00,1.74,1.35,22.20,6.30,21.90,1984.10,,,0.10,10.60,0.23,21.68,10.41,6.20,313.00,1.79,5.61,,,,,300.00,300.00,300.00,300.00,300.00
15:03:41,,102.80,68.66,81.11,33.00,,,,,0.43,5.37,8.00,47.84,41.23,4.00,1.74,1.35,22.20,6.30,21.90,1984.10,,,0.10,10.60,0.23,21.68,10.41,6.20,313.00,1.79,5.61,,,,,300.00,300.00,300.00,300.00,300.00
15:03:46,,102.35,68.28,80.89,33.00,,,,,0.43,5.37,8.00,47.84,41.23,4.00,1.74,1.35,22.30,6.60,22.10,1968.60,,,0.00,10.90,0.23,21.68,10.41,6.60,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:03:51,,101.52,68.77,80.38,33.00,,,,,0.41,5.30,8.00,47.85,41.15,4.00,1.74,1.36,22.20,6.50,22.00,1963.80,,,0.10,11.00,0.03,21.68,10.41,6.40,272.00,1.79,4.87,,,,,297.00,297.00,297.00,300.00,300.00
15:03:56,,102.26,68.37,80.95,35.00,,,,,0.41,5.30,8.00,47.69,41.32,4.00,1.73,1.37,22.20,6.50,22.00,1963.80,,,0.10,11.00,0.03,21.68,10.41,6.40,272.00,1.79,4.87,,,,,300.00,300.00,300.00,300.00,300.00
15:04:01,,102.23,68.66,81.61,34.00,,,,,0.41,5.26,8.00,47.70,41.35,4.00,1.73,1.34,21.70,6.90,21.60,1943.50,,,0.10,10.90,0.07,21.68,10.41,6.80,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:04:06,,101.59,68.92,80.67,32.00,,,,,0.41,5.26,8.00,47.70,41.35,4.00,1.73,1.34,22.20,6.70,21.90,1952.00,,,0.20,11.00,0.06,21.68,10.41,6.50,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:04:11,,101.90,68.73,80.47,33.00,,,,,0.40,5.29,8.00,47.59,41.36,4.00,1.73,1.34,21.70,6.80,21.60,1952.00,,,0.20,11.00,0.06,21.68,10.41,6.50,274.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:04:16,,101.29,69.22,80.58,34.00,,,,,0.40,5.21,8.00,47.70,41.51,4.00,1.73,1.37,21.70,6.80,21.60,1929.80,,,0.10,10.80,0.16,21.68,10.41,6.70,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:04:21,,102.35,69.29,81.45,34.00,,,,,0.38,5.22,9.00,47.76,41.45,4.00,1.73,1.36,21.90,7.00,21.70,1942.00,,,0.10,11.00,0.02,21.68,10.41,6.90,271.00,1.79,4.86,,,,,300.00,300.00,300.00,300.00,300.00
15:04:26,,101.75,67.38,80.65,34.00,,,,,0.38,5.22,9.00,47.76,41.45,4.00,1.73,1.36,21.90,6.80,21.70,1931.30,,,0.10,11.00,0.07,21.68,10.41,6.70,273.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:04:31,,100.99,68.58,80.11,33.00,,,,,0.40,5.25,9.00,47.77,41.48,4.00,1.73,1.38,22.00,6.90,21.70,1944.00,,,0.20,11.00,0.07,21.68,10.41,6.70,272.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:04:36,,102.08,67.67,80.11,33.00,,,,,0.38,5.27,9.00,47.68,41.48,4.00,1.72,1.35,22.00,6.90,21.70,1944.00,,,0.20,11.00,0.13,21.68,10.41,6.70,272.00,1.79,4.87,,,,,300.00,300.00,300.00,300.00,300.00
15:04:41,,101.41,68.03,79.95,34.00,,,,,0.38,5.20,9.00,47.76,41.56,4.00,1.73,1.36,21.70,6.90,21.50,1895.90,,,0.20,10.90,0.13,21.68,10.41,6.70,275.00,1.78,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:04:46,,102.01,67.79,80.54,34.00,,,,,0.38,5.20,9.00,47.76,41.56,4.00,1.73,1.36,21.70,6.90,21.50,1895.90,,,0.20,10.90,0.02,21.68,10.41,6.70,275.00,1.78,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:04:51,,100.81,66.28,79.55,34.00,,,,,0.38,5.20,9.00,47.81,41.67,4.00,1.73,1.38,21.70,6.70,21.30,1895.90,,,0.20,10.90,0.02,21.68,10.41,6.70,275.00,1.80,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:04:56,,101.03,67.82,80.38,34.00,,,,,0.39,5.25,9.00,47.83,41.61,4.00,1.73,1.35,21.60,6.70,21.30,1955.70,,,0.10,10.80,0.02,21.68,10.41,6.60,272.00,1.80,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:05:01,,101.75,68.39,80.73,34.00,,,,,0.37,5.25,9.00,47.76,41.66,4.00,1.72,1.37,22.10,6.90,22.00,1939.30,,,0.10,11.00,0.09,21.68,10.41,6.80,275.00,1.78,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:05:06,,101.14,68.20,80.47,33.00,,,,,0.37,5.25,9.00,47.76,41.66,4.00,1.72,1.37,22.30,6.80,22.00,1958.80,,,0.10,11.10,0.10,21.68,10.41,6.70,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:05:11,,101.33,68.58,80.47,33.00,,,,,0.40,5.25,9.00,47.75,41.72,4.00,1.72,1.36,22.10,6.70,21.80,1942.00,,,0.10,11.10,0.10,21.68,10.41,6.60,276.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:05:16,,101.07,67.98,79.68,34.00,,,,,0.39,5.18,9.00,47.82,41.85,4.00,1.72,1.35,22.10,6.70,21.80,1942.00,,,0.10,11.00,0.15,21.68,10.41,6.60,276.00,1.78,4.93,,,,,300.00,300.00,300.00,300.00,300.00
15:05:21,,100.69,67.67,79.50,34.00,,,,,0.39,5.16,9.00,47.88,41.81,4.00,1.72,1.37,21.60,6.90,21.50,1912.80,,,0.10,10.90,0.05,21.68,10.41,6.80,272.00,1.78,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:05:26,,101.44,68.24,80.60,34.00,,,,,0.39,5.16,9.00,47.88,41.81,4.00,1.72,1.37,21.60,7.00,21.50,1913.30,,,0.20,10.90,0.00,21.68,10.41,6.80,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:05:31,,101.97,67.83,80.33,34.00,,,,,0.39,5.24,9.00,47.87,41.74,4.00,1.72,1.34,21.60,7.20,21.80,1913.30,,,0.20,10.90,0.06,21.68,10.41,6.80,273.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:05:36,,100.61,67.98,79.69,34.00,,,,,0.39,5.23,9.00,47.86,41.82,4.00,1.72,1.35,22.00,7.20,21.80,1964.70,,,0.20,11.10,0.06,21.68,10.41,7.00,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:05:41,,100.69,67.60,79.91,34.00,,,,,0.38,5.23,9.00,47.87,41.78,4.00,1.72,1.36,22.10,6.80,21.90,1961.00,,,0.10,11.20,0.21,21.68,10.41,6.70,274.00,1.79,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:05:46,,101.18,67.24,79.62,34.00,,,,,0.38,5.23,9.00,47.87,41.78,4.00,1.72,1.36,22.00,6.70,21.70,1940.40,,,0.20,11.00,0.25,21.68,10.41,6.50,272.00,1.78,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:05:51,,101.18,67.57,79.98,34.00,,,,,0.38,5.22,9.00,47.87,41.85,4.00,1.72,1.35,22.00,6.70,21.70,1940.40,,,0.20,11.00,0.14,21.68,10.41,6.50,272.00,1.78,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:05:56,,100.20,67.00,78.67,33.00,,,,,0.36,5.16,9.00,47.90,41.90,4.00,1.72,1.35,22.00,6.70,21.70,1940.40,,,0.20,11.00,0.14,21.68,10.41,6.50,272.00,1.78,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:06:01,,99.45,67.08,78.70,34.00,,,,,0.38,5.17,9.00,47.99,41.91,4.00,1.73,1.36,22.20,6.60,22.10,1975.90,,,0.00,10.90,0.14,21.68,10.41,6.60,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:06:06,,100.47,67.30,79.44,35.00,,,,,0.38,5.17,9.00,47.99,41.91,4.00,1.73,1.36,22.00,6.30,21.70,1958.20,,,0.10,10.90,0.09,21.68,10.41,6.20,273.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:06:11,,100.54,66.85,79.13,34.00,,,,,0.37,5.23,9.00,48.08,41.92,4.00,1.72,1.36,22.00,6.30,21.70,1958.20,,,0.10,10.90,0.09,21.68,10.41,6.20,273.00,1.80,4.86,,,,,300.00,300.00,300.00,300.00,300.00
15:06:16,,98.89,66.66,78.42,34.00,,,,,0.37,5.20,9.00,47.94,41.98,4.00,1.72,1.39,21.80,6.70,21.50,1970.40,,,0.10,10.80,0.15,21.68,10.41,6.60,270.00,1.80,4.86,,,,,300.00,300.00,300.00,300.00,300.00
15:06:21,,98.89,66.66,78.42,34.00,,,,,0.37,5.20,9.00,47.92,41.99,4.00,1.72,1.39,22.00,6.90,21.80,1947.80,,,0.10,11.00,0.10,21.68,10.41,6.80,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:06:26,,99.49,66.66,78.76,34.00,,,,,0.37,5.20,9.00,47.92,41.99,4.00,1.72,1.39,22.20,6.80,21.90,1964.80,,,0.20,11.10,0.15,21.68,10.41,6.60,274.00,1.78,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:06:31,,99.60,66.32,77.99,34.00,,,,,0.37,5.22,9.00,47.96,41.85,4.00,1.72,1.38,21.90,6.90,21.80,1932.20,,,0.10,10.90,0.15,21.68,10.41,6.80,275.00,1.78,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:06:36,,99.60,66.62,78.40,34.00,,,,,0.37,5.15,9.00,48.07,41.97,4.00,1.72,1.35,21.90,6.90,21.80,1932.20,,,0.10,10.90,0.22,21.68,10.41,6.80,275.00,1.78,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:06:41,,99.68,66.62,78.76,34.00,,,,,0.36,5.17,9.00,48.02,42.06,4.00,1.72,1.35,22.20,7.00,21.90,1967.00,,,0.10,11.00,0.08,21.68,10.41,6.90,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:06:46,,98.88,66.40,77.87,34.00,,,,,0.36,5.17,9.00,48.02,42.06,4.00,1.72,1.35,22.30,6.80,22.10,1973.40,,,0.10,11.10,0.17,21.68,10.41,6.70,272.00,1.79,4.87,,,,,300.00,300.00,300.00,300.00,300.00
15:06:51,,98.70,66.17,77.43,34.00,,,,,0.36,5.17,9.00,48.04,42.14,4.00,1.71,1.38,22.30,6.80,22.10,1973.40,,,0.10,11.10,0.17,21.68,10.41,6.70,272.00,1.78,4.92,,,,,300.00,300.00,300.00,300.00,300.00
15:06:56,,98.64,65.38,78.18,34.00,,,,,0.38,5.14,9.00,48.04,42.25,4.00,1.71,1.37,21.90,7.10,21.70,1944.10,,,0.20,11.00,0.21,21.68,10.41,6.90,276.00,1.78,4.92,,,,,300.00,300.00,300.00,300.00,300.00
15:07:01,,99.33,66.17,78.34,35.00,,,,,0.37,5.20,9.00,48.09,42.06,4.00,1.72,1.37,21.90,7.10,21.70,1944.10,,,0.20,11.00,0.16,21.68,10.41,6.90,276.00,1.78,4.92,,,,,300.00,300.00,300.00,300.00,300.00
15:07:06,,98.73,66.32,78.33,34.00,,,,,0.37,5.20,9.00,48.09,42.06,4.00,1.72,1.37,21.50,6.50,21.30,1994.50,,,0.10,10.70,0.16,21.68,10.41,6.40,271.00,1.80,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:07:11,,98.51,65.95,77.83,34.00,,,,,0.36,5.18,9.00,48.08,42.12,4.00,1.72,1.37,22.30,6.70,22.20,1994.50,,,0.10,10.90,0.12,21.68,10.41,6.60,273.00,1.80,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:07:16,,98.84,65.72,77.57,35.00,,,,,0.37,5.17,9.00,48.09,42.12,4.00,1.72,1.37,22.30,6.70,22.20,1954.60,,,0.10,10.90,0.12,21.68,10.41,6.60,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:07:21,,98.24,65.95,77.98,34.00,,,,,0.37,5.25,9.00,48.18,41.97,4.00,1.72,1.33,21.80,6.40,21.50,1952.60,,,0.10,10.80,0.10,21.68,10.41,6.30,276.00,1.78,4.93,,,,,300.00,300.00,300.00,300.00,300.00
15:07:26,,98.73,65.19,77.37,34.00,,,,,0.37,5.25,9.00,48.18,41.97,4.00,1.72,1.33,21.60,6.70,21.40,1937.90,,,0.10,10.80,0.15,21.68,10.41,6.60,270.00,1.79,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:07:31,,98.50,65.72,77.08,34.00,,,,,0.34,5.15,9.00,48.24,42.34,4.00,1.72,1.36,21.60,6.70,21.40,1937.90,,,0.10,10.80,0.04,21.68,10.41,6.60,270.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:07:36,,97.15,66.02,77.55,34.00,,,,,0.36,5.14,9.00,48.20,42.28,4.00,1.72,1.35,22.00,6.80,21.70,1974.40,,,0.10,10.90,0.04,21.68,10.41,6.70,273.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:07:41,,98.54,65.27,77.74,34.00,,,,,0.36,5.16,9.00,48.26,42.22,4.00,1.72,1.36,22.20,6.80,21.90,1965.90,,,0.10,11.00,0.14,21.68,10.41,6.70,269.00,1.80,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:07:46,,97.42,65.42,76.75,34.00,,,,,0.36,5.16,9.00,48.26,42.22,4.00,1.72,1.36,22.00,6.90,21.80,1947.80,,,0.10,10.90,0.16,21.68,10.41,6.80,272.00,1.80,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:07:51,,97.12,65.34,76.65,35.00,,,,,0.37,5.14,9.00,48.20,42.22,4.00,1.73,1.37,22.00,6.90,21.80,1962.80,,,0.10,11.10,0.16,21.68,10.41,6.60,275.00,1.80,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:07:56,,98.05,65.30,76.84,35.00,,,,,0.35,5.18,9.00,48.21,42.37,4.00,1.72,1.37,22.30,6.70,22.00,1962.80,,,0.10,11.10,0.12,21.68,10.41,6.60,275.00,1.78,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:08:01,,98.13,64.51,76.64,34.00,,,,,0.37,5.15,9.00,48.28,42.34,4.00,1.73,1.37,21.90,7.00,21.70,1940.20,,,0.20,11.00,0.18,21.68,10.41,6.80,271.00,1.79,4.86,,,,,300.00,300.00,300.00,300.00,300.00
15:08:06,,96.89,64.89,76.19,34.00,,,,,0.37,5.15,9.00,48.28,42.34,4.00,1.73,1.37,21.90,7.00,21.70,1940.20,,,0.20,11.00,0.10,21.68,10.41,6.80,271.00,1.79,4.86,,,,,300.00,300.00,300.00,300.00,300.00
15:08:11,,96.89,64.89,76.44,34.00,,,,,0.37,5.20,9.00,48.33,42.22,4.00,1.72,1.38,21.90,7.00,21.70,1940.20,,,0.20,11.00,0.10,21.68,10.41,6.80,271.00,1.80,4.84,,,,,300.00,300.00,300.00,300.00,300.00
15:08:16,,97.60,64.89,76.65,35.00,,,,,0.37,5.18,9.00,48.27,42.29,4.00,1.72,1.38,21.80,6.60,21.70,1978.90,,,0.10,10.90,0.10,21.68,10.41,6.50,268.00,1.80,4.84,,,,,300.00,300.00,300.00,300.00,300.00
15:08:21,,97.23,64.70,76.66,35.00,,,,,0.37,5.21,9.00,48.27,42.37,4.00,1.72,1.36,22.00,6.70,21.90,1949.50,,,0.20,10.90,0.14,21.68,10.41,6.50,272.00,1.80,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:08:26,,96.97,64.78,77.08,35.00,,,,,0.37,5.21,9.00,48.27,42.37,4.00,1.72,1.36,22.00,6.50,21.80,1958.00,,,0.10,10.90,0.11,21.68,10.41,6.40,273.00,1.78,4.87,,,,,300.00,300.00,300.00,300.00,300.00
15:08:31,,97.57,64.82,76.61,34.00,,,,,0.36,5.20,9.00,48.36,42.35,4.00,1.72,1.36,22.00,6.50,21.80,1899.30,,,0.10,10.70,0.11,21.68,10.41,6.70,273.00,1.78,4.87,,,,,300.00,300.00,300.00,300.00,300.00
15:08:36,,97.19,64.06,76.02,34.00,,,,,0.37,5.23,9.00,48.39,42.34,4.00,1.72,1.36,21.30,6.80,21.10,1899.30,,,0.10,10.70,0.13,21.68,10.41,6.70,273.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:08:41,,97.23,64.82,76.91,35.00,,,,,0.35,5.12,9.00,48.40,42.50,4.00,1.72,1.38,21.90,6.90,21.80,1942.20,,,0.10,10.90,0.02,21.68,10.41,6.80,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:08:46,,97.00,64.44,76.73,35.00,,,,,0.35,5.12,9.00,48.40,42.50,4.00,1.72,1.38,22.40,6.90,22.30,1955.50,,,0.20,11.00,0.12,21.68,10.41,6.70,275.00,1.79,4.93,,,,,300.00,300.00,300.00,300.00,300.00
15:08:51,,95.64,64.29,75.31,35.00,,,,,0.37,5.13,9.00,48.39,42.53,4.00,1.72,1.35,22.40,6.90,22.30,1955.50,,,0.20,11.00,0.17,21.68,10.41,6.70,275.00,1.78,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:08:56,,95.42,64.44,75.39,35.00,,,,,0.36,5.12,9.00,48.41,42.50,4.00,1.72,1.38,21.90,7.00,21.70,1915.60,,,0.20,10.90,0.17,21.68,10.41,6.80,272.00,1.78,4.85,,,,,300.00,300.00,300.00,300.00,300.00
15:09:01,,96.40,64.06,75.95,35.00,,,,,0.34,5.11,9.00,48.38,42.51,4.00,1.71,1.36,22.10,6.80,21.90,1952.80,,,0.10,11.00,0.05,21.68,10.41,6.70,275.00,1.78,4.91,,,,,300.00,300.00,300.00,300.00,300.00
15:09:06,,96.54,64.06,76.23,35.00,,,,,0.34,5.11,9.00,48.38,42.51,4.00,1.71,1.36,21.70,6.90,21.60,1898.10,,,0.10,10.80,0.11,21.68,10.41,6.80,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:09:11,,95.35,63.46,74.79,35.00,,,,,0.36,5.10,9.00,48.49,42.49,4.00,1.72,1.34,21.70,6.90,21.60,1898.10,,,0.10,10.80,,21.68,10.41,6.80,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:09:16,,95.42,63.46,74.79,35.00,,,,,0.35,5.15,9.00,48.49,42.56,4.00,1.73,1.38,21.70,6.90,21.60,1898.10,,,0.10,10.80,,21.68,10.41,6.80,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:09:21,,96.02,63.42,75.62,35.00,,,,,0.35,5.12,9.00,48.46,42.46,4.00,1.73,1.36,22.50,6.50,22.30,1969.90,,,0.10,10.90,,21.68,10.41,6.40,273.00,1.79,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:09:26,,95.57,63.50,74.97,35.00,,,,,0.35,5.12,9.00,48.46,42.46,4.00,1.73,1.36,22.30,6.90,22.00,1955.40,,,0.10,11.00,0.09,21.68,10.41,6.80,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:09:31,,95.54,63.51,75.01,35.00,,,,,0.38,5.13,9.00,48.38,42.56,4.00,1.72,1.37,22.30,6.90,22.00,1955.40,,,0.10,11.00,0.09,21.68,10.41,6.80,272.00,1.79,4.87,,,,,303.00,303.00,303.00,300.00,300.00
15:09:36,,94.36,63.16,73.92,35.00,,,,,0.38,5.11,9.00,48.46,42.56,4.00,1.72,1.37,22.60,6.70,22.30,1968.00,,,0.20,11.10,0.08,21.68,10.41,6.50,272.00,1.79,4.87,,,,,300.00,300.00,300.00,300.00,300.00
15:09:41,,94.60,63.20,74.11,35.00,,,,,0.36,5.12,9.00,48.53,42.67,4.00,1.71,1.39,22.20,6.90,22.00,1944.60,,,0.00,11.00,0.18,21.68,10.41,6.90,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:09:46,,95.95,61.99,74.99,36.00,,,,,0.36,5.12,9.00,48.53,42.67,4.00,1.71,1.39,22.40,6.80,22.20,1967.20,,,0.20,11.10,0.06,21.68,10.41,6.60,274.00,1.79,4.92,,,,,300.00,300.00,300.00,300.00,300.00
15:09:51,,95.31,63.12,73.64,35.00,,,,,0.36,5.14,9.00,48.51,42.63,4.00,1.72,1.36,22.40,6.80,22.20,1967.20,,,0.10,11.10,0.06,21.68,10.41,6.40,274.00,1.79,4.92,,,,,300.00,300.00,300.00,300.00,300.00
15:09:56,,82.91,63.82,70.96,103.00,,,,,0.37,5.11,9.00,48.55,42.61,4.00,1.72,1.35,22.10,6.50,21.90,1929.50,,,0.10,10.90,0.24,21.68,10.41,6.40,274.00,1.78,4.89,,,,,300.00,300.00,300.00,300.00,300.00
15:10:01,,81.87,61.65,71.26,101.00,,,,,0.37,5.12,9.00,48.60,42.75,4.00,1.72,1.36,21.90,6.90,21.80,1927.50,,,0.10,10.90,0.09,21.68,10.41,6.80,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:10:06,,97.19,45.88,69.44,55.00,,,,,0.37,5.12,9.00,48.60,42.75,4.00,1.72,1.36,22.20,7.10,21.90,1944.80,,,0.10,11.10,0.06,21.68,10.41,7.00,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:10:11,,96.97,58.45,74.02,35.00,,,,,0.36,5.15,9.00,48.61,42.66,4.00,1.72,1.36,22.20,7.10,21.90,1944.80,,,0.10,11.10,0.06,21.68,10.41,7.00,272.00,1.79,4.88,,,,,300.00,300.00,300.00,300.00,300.00
15:10:16,,82.43,58.94,73.33,214.00,,,,,0.36,5.13,9.00,48.53,42.69,4.00,1.72,1.38,22.40,6.70,22.10,1953.20,,,0.10,11.10,0.18,21.68,10.41,6.60,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:10:21,,100.56,52.90,72.59,166.00,,,,,0.37,5.11,9.00,48.64,42.70,4.00,1.72,1.36,22.40,6.70,22.10,1953.20,,,0.10,11.10,0.23,21.68,10.41,6.60,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:10:26,,92.15,63.50,74.66,36.00,,,,,0.37,5.11,9.00,48.64,42.70,4.00,1.72,1.36,22.50,6.40,22.40,1966.10,,,0.10,11.00,0.23,21.68,10.41,6.30,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:10:31,,95.38,62.37,74.43,36.00,,,,,0.36,5.10,9.00,48.60,42.72,4.00,1.72,1.38,22.50,6.40,22.40,1966.10,,,0.10,11.00,0.23,21.68,10.41,6.60,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:10:36,,95.38,62.37,74.43,36.00,,,,,0.38,5.07,9.00,48.66,42.79,4.00,1.72,1.38,22.10,6.70,21.80,1946.90,,,0.10,10.90,0.11,21.68,10.41,6.60,273.00,1.79,4.90,,,,,300.00,300.00,300.00,300.00,300.00
15:10:41,,98.45,60.58,72.65,53.00,,,,,0.37,5.11,9.00,48.70,42.83,4.00,1.71,1.37,22.40,6.60,22.20,1953.30,,,0.20,11.10,0.03,21.68,10.41,6.40,270.00,1.79,4.85,,,,,300.00,300.00,300.00,300.00,300.00
