Date,16-4-2021
Version,"6,1"
Patient Name,Anonymous
Patient ID,None
Sex,Female
Age,9-year-old
Weight,0
Height,0
Procedure,Colique
Sampling Rate,5
Equipment,AS3 S5 Datex (Com)
,,11,12,13,14,16,17,18,41,62,61,63,69,68,70,72,71,82,83,84,85,86,87,C6,C7,C8,C9,88,CA,CC,CD,CE,CF,D0,D1,D2,101,104,105,10D,10E
Time,,IP1_S,IP1_D,IP1_M,IP1PR,IP2_S,IP2_D,IP2_M,T1,CO2_Insp,CO2_Exp,CO2 RR,O2_Insp,O2_Exp,AA  LB,AA_Insp,AA_Exp,PPeak,Peep,PPlat,TV_Insp,TV_Exp,Compli,ipeep,pmean,raw,MinV_Insp,MinV_Exp,epeep,I:E,Inp_T,Exp_T,S_comp,Spplat,peepe,peepi,~ECG1,~INVP1,~INVP2,~AWP,~Flow
,,mmHg  ,mmHg  ,mmHg  ,/min  ,mmHg  ,mmHg  ,mmHg  ,C     ,%     ,%     ,%     ,%     ,%     ,      ,%     ,%     ,cmH2O ,cmH2O ,cmH2o ,ml    ,ml    ,cmH20 ,cmH2o ,cmH2o ,cmH2o ,L/min ,L/min ,cmH2o ,      ,S     ,S     ,ml/cmH,ml/cmH,ml/cmH,ml/cmH,10uV  ,mmHg  ,mmHg  ,cmH2O ,L/min 
09:48:04,,124.79,73.02,86.70,31.00,,,,,0.11,4.04,11.00,96.49,92.71,4.00,1.53,1.36,28.00,10.80,24.60,1285.40,1355.20,98.20,0.50,16.20,2.03,13.91,15.26,10.30,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:48:09,,122.30,72.05,86.83,,,,,,0.12,4.01,11.00,96.73,92.73,4.00,1.52,1.38,27.40,10.70,23.90,1287.50,1328.10,100.60,0.40,16.20,2.03,13.93,15.29,10.30,202.00,1.83,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:48:14,,123.32,73.40,88.53,,,,,,0.11,4.10,11.00,96.73,92.80,4.00,1.53,1.35,27.40,10.70,23.90,1287.50,1328.10,100.60,0.40,16.20,2.14,13.93,15.29,10.30,202.00,1.83,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:48:19,,120.66,72.83,87.20,,,,,,0.11,4.05,11.00,96.60,92.90,4.00,1.53,1.35,27.40,10.70,24.10,1283.90,1436.30,107.20,1.20,16.20,2.11,13.92,15.30,9.50,204.00,1.83,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:48:24,,124.45,72.61,87.79,,,,,,0.11,4.07,11.00,96.62,92.98,4.00,1.53,1.35,27.00,9.90,23.70,1282.80,1354.10,98.10,0.50,15.80,2.11,13.92,15.18,9.40,204.00,1.84,3.77,,,,,300.00,300.00,300.00,300.00,300.00
09:48:29,,122.08,73.12,88.06,,,,,,0.11,4.04,11.00,96.73,92.55,4.00,1.53,1.34,27.00,10.90,23.30,1280.40,1260.80,101.70,0.50,15.80,2.05,13.92,14.86,10.40,203.00,1.84,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:48:34,,122.92,72.55,86.97,,,,,,0.11,4.06,11.00,96.46,92.94,4.00,1.53,1.35,27.50,10.80,24.00,1287.00,1392.40,105.50,1.30,16.20,2.34,13.90,14.66,9.50,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:48:39,,121.10,70.88,86.40,,,,,,0.11,4.05,11.00,96.67,92.69,4.00,1.53,1.35,26.90,10.70,23.40,1286.80,1283.90,101.10,0.50,15.80,2.23,13.90,14.44,10.20,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:48:44,,120.60,71.20,86.23,,,,,,0.11,4.05,11.00,96.67,92.69,4.00,1.53,1.35,27.60,10.10,24.30,1283.00,1362.30,95.90,0.60,16.10,2.12,13.86,14.38,9.50,204.00,1.83,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:48:49,,121.56,70.40,85.21,,,,,,0.10,4.04,11.00,96.78,92.69,4.00,1.53,1.36,27.50,9.60,24.20,1282.80,1368.60,93.70,0.10,16.10,2.23,13.83,14.20,9.50,203.00,1.84,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:48:54,,120.49,68.99,85.08,,,,,,0.11,4.01,11.00,96.67,92.79,4.00,1.53,1.37,27.00,10.80,23.70,1281.20,1328.70,93.60,,15.90,2.27,13.82,14.44,9.10,203.00,1.84,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:48:59,,121.62,69.67,85.35,,,,,,0.10,4.03,11.00,96.45,92.79,4.00,1.53,1.35,27.20,11.10,23.90,1285.90,1330.00,89.90,,15.90,2.10,13.82,14.48,9.20,201.00,1.85,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:49:04,,120.10,69.56,84.82,,,,,,0.12,4.04,11.00,96.63,92.63,4.00,1.52,1.35,27.20,10.70,24.00,1285.90,1365.40,89.90,,15.90,2.10,13.82,14.48,9.20,201.00,1.85,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:49:09,,120.27,68.88,84.67,,,,,,0.10,3.99,11.00,96.67,92.46,4.00,1.52,1.37,27.30,10.70,24.00,1285.40,1365.40,102.70,1.30,16.10,2.10,13.81,14.48,9.40,200.00,1.86,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:49:14,,120.38,69.22,85.07,,,,,,0.11,4.07,11.00,96.80,93.03,4.00,1.52,1.38,27.30,9.70,23.80,1284.00,1421.50,98.70,,15.90,2.10,13.81,14.57,10.60,201.00,1.84,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:49:19,,120.32,69.67,85.25,,,,,,0.11,4.01,11.00,96.61,93.05,4.00,1.52,1.36,26.80,10.80,23.20,1284.40,1258.50,101.50,0.60,15.70,1.91,13.79,14.38,10.20,201.00,1.87,3.76,,,,,300.00,300.00,300.00,300.00,300.00
09:49:24,,121.29,70.01,85.87,,,,,,0.11,3.99,11.00,96.82,93.03,4.00,1.52,1.34,27.60,10.80,24.30,1283.50,1304.40,96.60,0.40,16.10,1.91,13.80,14.34,10.40,203.00,1.84,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:49:29,,122.53,69.44,86.23,,,,,,0.00,4.04,11.00,96.81,92.54,4.00,1.52,1.34,27.80,10.30,24.20,1282.90,1434.30,103.20,1.60,16.10,2.50,13.81,14.51,8.70,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:49:34,,122.64,69.89,86.15,,,,,,0.00,4.04,11.00,96.81,92.54,4.00,1.53,1.33,26.50,10.50,23.10,1282.90,1248.40,99.10,0.30,15.60,1.82,13.80,14.37,10.20,203.00,1.83,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:49:39,,122.64,69.89,86.15,,,,,,0.10,4.01,11.00,96.52,92.98,4.00,1.52,1.34,27.50,10.80,23.80,1284.20,1311.60,100.90,0.40,16.10,2.18,13.80,14.40,10.40,203.00,1.84,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:49:44,,122.92,71.31,86.19,,,,,,0.10,4.00,11.00,96.90,93.14,4.00,1.52,1.35,27.70,10.50,24.00,1283.80,1403.50,104.00,1.20,16.20,2.36,13.80,14.44,9.30,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:49:49,,124.28,70.74,86.22,,,,,,0.11,3.99,11.00,96.73,92.75,4.00,1.51,1.35,27.20,11.00,23.90,1280.80,1315.10,101.90,1.90,15.90,2.27,13.80,14.39,9.10,199.00,1.86,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:49:54,,125.47,69.56,86.34,,,,,,0.10,4.00,11.00,96.66,92.87,4.00,1.52,1.36,27.20,11.00,23.90,1280.80,1315.10,101.90,1.90,15.90,2.14,13.80,14.39,9.10,199.00,1.86,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:49:59,,126.26,70.24,86.63,,,,,,0.11,4.01,11.00,96.56,92.87,4.00,1.52,1.34,27.30,10.20,23.70,1287.00,1288.10,95.40,0.20,15.90,2.14,13.80,14.35,10.00,202.00,1.85,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:50:04,,123.88,70.18,86.18,,,,,,0.00,3.97,11.00,96.81,93.14,4.00,1.52,1.34,28.00,10.00,24.50,1282.50,1394.40,96.20,0.60,16.30,2.22,13.80,14.41,9.40,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:50:09,,122.92,70.24,85.87,,,,,,0.10,3.98,11.00,96.83,93.02,4.00,1.52,1.34,28.00,10.00,24.50,1282.50,1394.40,96.20,0.60,16.30,2.43,13.80,14.41,9.40,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:50:14,,123.77,69.56,86.18,,,,,,0.11,3.97,11.00,97.01,93.10,4.00,1.51,1.35,27.00,10.50,23.80,1282.90,1276.80,96.00,0.30,15.90,2.43,13.80,14.23,10.20,198.00,1.86,3.70,,,,,300.00,300.00,300.00,300.00,300.00
09:50:19,,123.66,70.47,86.30,,,,,,0.10,3.97,11.00,96.80,93.10,4.00,1.51,1.35,27.90,10.40,24.30,1280.70,1398.40,100.60,1.20,16.10,2.13,13.80,14.31,9.20,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:50:24,,122.69,70.97,86.21,,,,,,0.10,4.01,11.00,96.80,92.81,4.00,1.51,1.36,27.40,10.90,23.90,1280.50,1377.10,105.90,1.80,15.80,2.29,13.80,14.42,9.10,205.00,1.84,3.79,,,,,300.00,300.00,300.00,300.00,300.00
09:50:29,,123.50,69.75,86.05,,,,,,0.10,3.99,11.00,96.46,92.81,4.00,1.51,1.33,26.50,10.50,23.20,1284.00,1268.20,99.90,0.50,15.70,2.19,13.81,14.40,10.00,202.00,1.83,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:50:34,,122.87,69.67,86.27,,,,,,0.11,3.97,11.00,96.61,93.31,4.00,1.52,1.34,27.40,10.20,24.20,1283.40,1405.10,99.00,,16.00,2.12,13.81,14.37,10.60,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:50:39,,122.75,69.45,86.34,,,,,,0.10,3.98,11.00,96.70,93.12,4.00,1.52,1.34,27.40,10.20,24.20,1283.40,1405.10,99.00,,15.80,2.10,13.81,14.37,10.60,202.00,1.87,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:50:44,,122.41,70.41,85.43,,,,,,0.00,3.98,11.00,96.87,93.18,4.00,1.51,1.35,27.00,11.00,23.50,1283.00,1268.80,101.50,0.60,15.80,2.10,13.80,14.38,10.40,200.00,1.87,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:50:49,,123.20,69.62,85.63,,,,,,0.00,3.96,11.00,96.72,93.09,4.00,1.52,1.35,27.60,10.50,24.60,1283.00,1410.20,100.00,1.20,16.20,2.10,13.81,14.48,9.30,203.00,1.83,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:50:54,,122.19,68.15,85.63,,,,,,0.00,3.97,11.00,96.78,93.19,4.00,1.51,1.34,27.40,10.40,23.90,1283.70,1270.70,94.10,0.30,15.80,2.19,13.80,14.34,10.10,201.00,1.86,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:50:59,,122.70,68.60,85.27,,,,,,0.10,3.97,11.00,96.71,93.10,4.00,1.51,1.35,27.60,9.80,24.30,1281.30,1358.80,93.70,0.50,16.00,2.05,13.79,14.38,9.30,206.00,1.83,3.78,,,,,300.00,300.00,300.00,300.00,300.00
09:51:04,,120.89,69.67,85.55,,,,,,0.10,3.96,11.00,96.74,92.64,4.00,1.52,1.34,27.20,9.90,24.00,1281.70,1628.90,110.80,,16.40,2.22,13.80,14.73,10.80,200.00,1.84,3.69,,,,,300.00,300.00,300.00,300.00,300.00
09:51:09,,121.39,70.68,86.30,,,,,,0.10,3.96,11.00,96.74,92.64,4.00,1.52,1.34,25.40,9.20,21.70,1289.10,1482.80,136.00,,15.60,,13.82,14.83,9.60,198.00,1.84,3.65,,,,,300.00,300.00,300.00,300.00,300.00
09:51:14,,124.56,70.69,87.46,,,,,,0.10,3.95,11.00,96.72,92.96,4.00,1.51,1.33,26.70,12.00,23.40,1289.10,1215.30,106.60,1.90,15.30,,13.79,14.73,10.10,196.00,1.93,3.79,,,,,300.00,300.00,300.00,300.00,300.00
09:51:19,,127.32,73.34,90.08,,,,,,0.00,3.98,11.00,96.73,93.07,4.00,1.51,1.32,26.90,10.90,23.80,1291.10,1456.80,112.90,1.80,16.20,,13.81,14.80,9.10,202.00,1.82,3.69,,,,,300.00,300.00,300.00,300.00,300.00
09:51:24,,127.61,73.63,90.71,,,,,,0.11,3.94,11.00,96.77,93.01,4.00,1.50,1.35,28.60,9.40,24.30,1282.20,1372.60,92.10,0.60,16.00,1.05,13.82,14.80,8.80,204.00,1.84,3.77,,,,,300.00,300.00,300.00,300.00,300.00
09:51:29,,128.34,74.64,91.80,,,,,,0.12,4.02,11.00,96.74,93.17,4.00,1.51,1.35,28.60,13.70,24.00,1282.20,1407.30,92.10,0.60,16.00,1.42,13.82,14.80,8.80,204.00,1.85,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:51:34,,129.98,75.77,92.36,,,,,,0.11,3.96,11.00,96.72,92.74,4.00,1.50,1.37,27.30,13.70,24.00,1277.30,1407.30,136.60,2.90,16.20,2.60,13.80,14.93,10.80,201.00,1.85,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:51:39,,130.43,77.86,94.17,,,,,,0.11,4.14,11.00,96.65,92.52,4.00,1.51,1.33,27.80,9.70,23.60,1292.30,1621.80,116.70,0.50,16.30,2.60,13.81,15.15,9.20,204.00,1.82,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:51:44,,132.07,79.28,95.72,,,,,,0.10,3.91,11.00,96.58,93.06,4.00,1.50,1.32,26.40,9.90,23.60,1285.50,1095.40,80.00,0.40,15.30,0.06,13.83,14.99,9.50,197.00,1.87,3.70,,,,,300.00,300.00,300.00,300.00,300.00
09:51:49,,135.07,78.36,96.29,,,,,,0.10,3.96,11.00,96.75,92.99,4.00,1.50,1.34,27.00,9.40,23.80,1287.10,1386.70,97.00,,16.40,2.77,13.84,14.98,10.50,191.00,1.89,3.61,,,,,300.00,300.00,300.00,300.00,300.00
09:51:54,,135.29,79.61,96.75,,,,,,0.00,3.89,11.00,96.65,92.98,4.00,1.50,1.34,31.40,11.00,26.50,1277.20,1211.70,78.20,0.90,16.40,,13.82,14.90,10.10,189.00,1.96,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:51:59,,133.26,79.16,97.87,,,,,,0.00,3.89,11.00,96.65,92.98,4.00,1.49,1.34,30.90,9.90,26.70,1272.20,1331.60,79.30,0.60,16.60,,13.81,14.87,9.30,207.00,1.83,3.79,,,,,300.00,300.00,300.00,300.00,300.00
09:52:04,,135.80,80.86,97.90,,,,,,0.12,3.97,11.00,96.77,92.81,4.00,1.49,1.33,28.10,10.40,24.80,1276.30,1329.30,92.30,0.30,16.40,1.07,13.80,14.58,10.10,202.00,1.83,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:52:09,,133.48,80.62,97.31,,,,,,0.10,3.94,11.00,96.67,93.11,4.00,1.50,1.34,28.10,10.40,24.80,1276.30,1329.30,92.30,0.30,16.40,2.25,13.80,14.58,10.10,202.00,1.83,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:52:14,,135.23,79.83,97.57,,,,,,0.10,3.99,11.00,96.74,93.22,4.00,1.50,1.32,29.00,11.70,25.30,1276.40,1369.00,100.70,1.10,16.50,2.25,13.80,14.62,10.60,205.00,1.83,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:52:19,,132.63,81.42,97.41,,,,,,0.12,3.97,11.00,96.59,92.73,4.00,1.49,1.34,29.00,11.70,25.30,1276.40,1369.00,100.70,1.10,16.50,2.25,13.79,14.62,10.60,205.00,1.83,3.76,,,,,300.00,300.00,300.00,300.00,300.00
09:52:24,,133.03,79.73,96.99,,,,,,0.11,3.96,11.00,96.77,93.02,4.00,1.49,1.33,27.60,9.70,24.40,1283.80,1337.50,96.90,,16.30,2.15,13.81,14.62,10.30,198.00,1.84,3.65,,,,,300.00,300.00,300.00,300.00,300.00
09:52:29,,133.48,80.78,96.86,,,,,,0.00,3.98,11.00,96.67,93.31,4.00,1.49,1.31,28.50,11.50,25.10,1276.30,1309.60,96.30,2.10,16.00,2.15,13.77,14.44,9.40,196.00,1.90,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:52:34,,131.45,80.86,97.16,,,,,,0.11,4.03,11.00,96.80,93.16,4.00,1.50,1.32,28.20,10.00,24.40,1279.20,1354.20,94.00,1.00,16.20,2.15,13.76,14.42,9.00,207.00,1.83,3.80,,,,,300.00,300.00,300.00,300.00,300.00
09:52:39,,133.71,80.17,97.19,,,,,,0.11,3.98,11.00,96.85,92.93,4.00,1.49,1.32,28.10,8.40,24.80,1277.50,1560.70,98.80,,16.40,0.91,13.77,14.58,10.60,200.00,1.84,3.69,,,,,300.00,300.00,300.00,300.00,300.00
09:52:44,,132.54,79.72,97.03,,,,,,0.11,3.98,11.00,96.85,92.93,4.00,1.49,1.32,26.10,12.10,22.70,1283.70,1261.20,119.00,1.50,15.20,2.46,13.76,14.22,10.60,200.00,1.86,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:52:49,,134.72,83.57,98.90,31.00,,,,,0.11,3.99,11.00,96.67,93.26,4.00,1.50,1.32,26.70,9.90,23.20,1290.90,1208.60,90.90,0.20,15.70,2.46,13.77,14.34,9.70,203.00,1.83,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:52:54,,135.59,81.64,98.03,,,,,,0.11,4.02,11.00,96.44,93.16,4.00,1.49,1.32,28.00,9.20,24.50,1280.30,1429.80,93.50,0.40,16.40,0.38,13.74,14.36,8.80,200.00,1.86,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:52:59,,129.98,79.38,94.95,,,,,,0.11,3.92,11.00,96.86,93.01,4.00,1.49,1.34,28.00,10.80,24.20,1273.30,1462.90,109.20,1.50,16.00,1.83,13.75,14.62,9.30,207.00,1.83,3.79,,,,,300.00,300.00,300.00,300.00,300.00
09:53:04,,129.13,78.43,94.53,,,,,,0.00,4.08,11.00,96.85,93.11,4.00,1.48,1.32,28.00,10.80,24.20,1273.30,1462.90,109.20,1.50,16.00,0.15,13.75,14.62,9.30,207.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:53:09,,131.42,85.03,98.49,47.00,,,,,0.11,3.94,11.00,96.88,92.95,4.00,1.49,1.33,26.00,10.60,22.70,1286.80,1139.50,94.20,0.40,15.30,2.42,13.78,14.44,10.20,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:53:14,,140.60,84.47,101.48,,,,,,0.00,4.08,11.00,96.61,92.63,4.00,1.48,1.32,31.80,10.40,28.30,1264.60,1333.20,74.50,0.40,16.50,2.42,13.75,14.43,10.00,206.00,1.83,3.78,,,,,300.00,300.00,300.00,300.00,300.00
09:53:19,,134.10,76.28,95.43,,,,,,0.10,3.97,11.00,96.64,92.67,4.00,1.48,1.30,28.30,10.00,25.10,1276.20,1402.00,92.80,0.50,16.40,,13.76,14.47,9.50,201.00,1.84,3.70,,,,,300.00,300.00,300.00,300.00,300.00
09:53:24,,121.28,74.57,91.49,,,,,,0.00,3.93,11.00,96.77,92.77,4.00,1.48,1.33,28.00,9.60,24.50,1279.90,1379.70,92.60,0.80,16.10,1.21,13.73,14.49,8.80,203.00,1.84,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:53:29,,121.17,73.46,89.29,,,,,,0.11,3.88,11.00,96.37,93.10,4.00,1.48,1.32,27.80,9.20,24.30,1281.50,1385.90,91.80,0.60,16.10,2.28,13.77,14.60,8.60,198.00,1.84,3.66,,,,,300.00,300.00,300.00,300.00,300.00
09:53:34,,121.17,72.50,89.49,,,,,,0.11,3.88,11.00,96.37,93.10,4.00,1.48,1.32,27.50,9.20,24.20,1277.90,1418.40,94.60,0.70,16.10,1.47,13.81,14.70,8.50,183.00,1.92,3.52,,,,,300.00,300.00,300.00,300.00,300.00
09:53:39,,124.95,72.61,90.18,,,,,,0.10,3.88,11.00,96.58,92.85,4.00,1.48,1.32,27.80,11.40,24.40,1294.30,1505.10,115.80,2.50,15.90,1.08,13.77,14.59,8.90,188.00,2.01,3.78,,,,,300.00,300.00,300.00,300.00,300.00
09:53:44,,123.16,73.40,89.81,,,,,,0.11,3.88,11.00,96.56,93.14,4.00,1.47,1.32,26.20,14.50,22.70,1281.40,1318.30,95.50,,15.60,2.39,13.77,14.64,10.20,204.00,1.83,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:53:49,,121.85,70.63,88.01,,,,,,0.10,3.87,11.00,96.80,92.75,4.00,1.48,1.31,26.30,9.90,22.90,1281.60,1118.00,86.00,0.00,15.30,1.11,13.77,14.56,9.90,206.00,1.80,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:53:54,,121.85,70.63,88.01,,,,,,0.00,3.89,11.00,96.35,92.61,4.00,1.46,1.32,26.30,10.30,25.30,1281.60,1118.00,86.00,0.00,15.30,1.11,13.77,14.56,9.90,206.00,1.80,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:53:59,,122.24,70.69,88.15,,,,,,0.10,3.90,11.00,96.47,92.96,4.00,1.48,1.32,29.20,10.30,25.30,1277.10,1368.30,91.20,0.50,16.40,1.11,13.75,14.49,9.80,204.00,1.86,3.80,,,,,300.00,300.00,300.00,300.00,300.00
09:54:04,,120.79,71.60,88.02,,,,,,0.11,3.90,11.00,96.56,92.83,4.00,1.47,1.32,28.10,10.30,24.80,1287.60,1258.00,86.80,0.30,16.20,2.02,13.77,14.29,10.00,203.00,1.84,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:54:09,,122.36,70.52,86.70,,,,,,0.11,3.85,11.00,96.24,92.84,4.00,1.46,1.32,28.80,11.00,25.30,1276.00,1327.90,92.90,0.60,16.50,2.67,13.76,14.48,10.40,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:54:14,,116.88,68.31,84.87,,,,,,0.12,3.92,11.00,96.53,92.81,4.00,1.47,1.32,28.80,11.00,25.30,1276.00,1327.90,92.90,0.60,16.50,2.50,13.76,14.48,10.40,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:54:19,,117.75,67.08,83.75,,,,,,0.11,3.90,11.00,96.54,92.77,4.00,1.47,1.32,28.60,10.10,24.90,1279.90,1356.90,91.70,0.80,16.30,2.50,13.78,14.44,9.30,200.00,1.86,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:54:24,,114.28,66.34,82.70,,,,,,0.11,3.90,11.00,96.54,92.77,4.00,1.47,1.33,28.40,10.10,25.10,1277.00,1275.10,85.00,0.10,16.20,2.41,13.77,14.37,10.00,197.00,1.88,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:54:29,,114.40,65.61,82.40,,,,,,0.10,3.92,11.00,96.48,92.42,4.00,1.47,1.34,28.90,9.70,25.50,1273.70,1367.10,86.50,0.20,16.50,2.31,13.76,14.36,9.50,200.00,1.86,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:54:34,,114.13,65.15,81.56,,,,,,0.10,3.91,11.00,96.10,92.62,4.00,1.47,1.31,28.60,9.80,25.10,1272.80,1318.90,86.20,0.80,16.20,2.51,13.74,14.28,9.00,202.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:54:39,,112.31,64.37,81.09,,,,,,0.11,3.91,11.00,96.40,92.77,4.00,1.47,1.32,28.70,10.20,25.30,1274.20,1383.40,84.90,,16.40,2.26,13.71,14.21,10.60,200.00,1.84,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:54:44,,113.49,64.20,80.12,,,,,,0.11,3.89,11.00,96.29,93.10,4.00,1.46,1.31,28.70,10.20,25.30,1274.20,1383.40,84.90,,16.40,2.49,13.71,14.21,10.60,200.00,1.86,3.72,,,,,300.00,300.00,300.00,300.00,300.00
09:54:49,,110.89,62.90,79.67,,,,,,0.10,3.93,11.00,96.77,92.60,4.00,1.47,1.32,28.20,10.10,24.90,1277.00,1261.50,85.20,0.10,16.00,2.49,13.74,14.03,10.00,203.00,1.84,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:54:54,,114.00,63.01,80.16,,,,,,0.12,3.90,11.00,96.22,92.63,4.00,1.47,1.32,29.00,9.90,25.50,1272.30,1388.00,89.50,,16.40,2.49,13.73,14.09,10.60,201.00,1.85,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:54:59,,113.72,62.79,79.36,,,,,,0.10,3.89,11.00,96.41,92.75,4.00,1.47,1.31,28.30,10.40,24.70,1274.70,1264.20,88.40,0.30,16.10,2.41,13.71,14.22,10.10,202.00,1.84,3.73,,,,,300.00,300.00,300.00,300.00,300.00
09:55:04,,110.59,63.04,80.16,,,,,,0.10,3.95,11.00,96.28,92.50,4.00,1.47,1.30,29.00,8.80,25.40,1272.40,1411.60,85.00,0.20,16.30,2.41,13.71,14.27,8.60,206.00,1.84,3.80,,,,,300.00,300.00,300.00,300.00,300.00
09:55:09,,111.17,62.90,79.70,,,,,,0.10,3.95,11.00,96.28,92.50,4.00,1.47,1.30,28.20,10.70,24.60,1273.50,1251.30,90.00,0.50,15.90,2.34,13.69,14.26,10.20,203.00,1.84,3.74,,,,,300.00,300.00,300.00,300.00,300.00
09:55:14,,107.84,62.78,78.89,,,,,,0.11,3.89,11.00,96.37,92.70,4.00,1.31,1.31,29.00,10.70,25.90,1274.60,1397.60,89.00,,16.50,2.36,13.70,14.34,10.40,201.00,1.83,3.69,,,,,300.00,300.00,300.00,300.00,300.00
09:55:19,,110.97,64.89,80.33,,,,,,0.12,3.91,11.00,96.24,92.57,4.00,1.48,1.32,28.20,10.60,24.90,1268.40,1257.20,87.90,0.50,16.00,2.31,13.69,14.25,10.10,206.00,1.82,3.76,,,,,300.00,300.00,300.00,300.00,300.00
09:55:24,,114.50,63.35,81.50,30.00,,,,,0.12,3.95,11.00,96.60,92.78,4.00,1.48,1.32,29.10,9.70,25.80,1273.20,1342.30,83.40,0.30,16.50,2.31,13.70,14.32,9.40,201.00,1.84,3.70,,,,,300.00,300.00,300.00,300.00,300.00
09:55:29,,111.61,66.13,81.04,,,,,,0.10,3.93,11.00,96.11,92.53,4.00,1.48,1.31,29.10,9.70,25.80,1273.20,1342.30,83.40,0.30,16.50,2.38,13.70,14.32,9.40,201.00,1.84,3.79,,,,,300.00,300.00,300.00,300.00,300.00
09:55:34,,107.79,61.99,78.74,,,,,,0.11,3.96,11.00,96.34,92.30,4.00,1.48,1.30,28.80,9.10,25.40,1273.70,1367.70,83.90,0.30,16.20,2.38,13.69,14.31,8.80,205.00,1.84,3.79,,,,,300.00,300.00,300.00,300.00,300.00
09:55:39,,105.42,63.57,78.54,30.00,,,,,0.11,3.89,11.00,96.23,92.57,4.00,1.48,1.34,28.60,10.60,25.10,1268.00,1265.60,87.30,0.40,16.10,2.31,13.68,14.26,10.20,204.00,1.83,3.75,,,,,300.00,300.00,300.00,300.00,300.00
09:55:44,,108.11,62.03,79.00,,,,,,0.11,3.91,11.00,96.34,92.78,4.00,1.49,1.31,29.20,9.40,25.60,1273.10,1371.80,84.70,0.50,16.40,2.46,13.69,14.25,8.90,201.00,1.84,3.71,,,,,300.00,300.00,300.00,300.00,300.00
09:55:49,,109.76,62.34,77.99,,,,,,0.10,3.94,11.00,96.52,92.58,4.00,1.49,1.31,29.40,9.00,25.90,1265.80,1416.90,83.80,0.40,16.50,2.29,13.68,14.41,8.60,196.00,1.87,3.68,,,,,300.00,300.00,300.00,300.00,300.00
